,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,sulphates,color
426,2.6267851073127395,0.469041575982343,0.32,2.4083189157584592,0.20248456731316586,4.47213595499958,119.0,0.9929600000000001,0.7416198487095663,white
427,3.1064449134018135,0.6164414002968976,0.38,1.2649110640673518,0.33241540277189324,5.196152422706632,90.0,0.9991399999999999,0.806225774829855,red
428,2.6267851073127395,0.5477225575051661,0.3,3.248076353782343,0.19235384061671346,2.0,28.0,0.9918399999999999,0.565685424949238,white
429,2.569046515733026,0.5916079783099616,0.29,3.794733192202055,0.20976176963403032,7.3484692283495345,177.0,0.9991,0.7615773105863908,white
430,2.8106938645110393,0.824621125123532,0.21,1.449137674618944,0.282842712474619,5.744562646538029,141.0,0.9962,0.714142842854285,red
431,2.5495097567963922,0.5830951894845301,0.46,1.0,0.15165750888103102,2.449489742783178,80.0,0.98865,0.7348469228349535,white
432,2.9832867780352594,0.6324555320336759,0.32,2.3664319132398464,0.2949576240750525,3.1622776601683795,47.0,0.9991,0.8774964387392122,red
433,2.345207879911715,0.3872983346207417,0.32,3.7416573867739413,0.17606816861659008,4.0,99.0,0.9943700000000001,0.6164414002968976,white
434,3.03315017762062,0.5291502622129182,0.41,1.0,0.20493901531919198,3.7416573867739413,59.0,0.9922,0.5,white
435,2.3664319132398464,0.5291502622129182,0.4,2.4698178070456938,0.18439088914585774,6.0,118.0,0.99144,0.6557438524302001,white
436,2.4899799195977463,0.824621125123532,0.03999999999999998,1.449137674618944,0.2449489742783178,2.449489742783178,13.0,0.99664,0.7810249675906654,red
437,2.701851217221259,0.565685424949238,0.35,1.1832159566199232,0.22360679774997896,2.8284271247461903,163.0,0.99244,0.648074069840786,white
438,2.6267851073127395,0.7071067811865476,0.04,1.224744871391589,0.29154759474226505,4.358898943540674,49.0,0.9958,0.8831760866327847,red
439,2.5298221281347035,0.4898979485566356,0.26,2.8635642126552705,0.23237900077244503,6.855654600401044,182.0,0.9953799999999999,0.7071067811865476,white
440,2.8284271247461903,0.5477225575051661,0.36,3.3166247903554,0.18439088914585774,2.8284271247461903,70.0,0.99354,0.6403124237432849,white
441,2.5298221281347035,0.6782329983125268,0.08,2.2135943621178655,0.21447610589527216,5.830951894845301,144.0,0.99445,0.7483314773547883,white
442,3.1064449134018135,0.689202437604511,0.4,1.1832159566199232,0.30166206257996714,2.449489742783178,28.0,0.9970399999999999,0.806225774829855,red
443,3.1064449134018135,0.6708203932499369,0.49,1.1832159566199232,0.27386127875258304,1.7320508075688772,6.0,0.9969,0.7937253933193772,red
444,2.4698178070456938,0.5830951894845301,0.46,2.16794833886788,0.170293863659264,4.58257569495584,94.0,0.991,0.7874007874011811,white
445,3.1064449134018135,0.5196152422706632,0.54,1.51657508881031,0.25495097567963926,2.6457513110645907,26.0,0.99531,0.7280109889280518,red
446,2.6832815729997477,0.7615773105863908,0.54,1.449137674618944,0.33241540277189324,1.7320508075688772,9.0,0.9971899999999999,0.7549834435270749,red
447,2.23606797749979,0.5744562646538028,0.16,1.224744871391589,0.22135943621178655,3.1622776601683795,97.0,0.9917,0.6633249580710799,white
448,2.6076809620810595,0.469041575982343,0.37,1.3038404810405297,0.18973665961010278,6.164414002968976,195.0,0.9908,0.848528137423857,white
449,2.4899799195977463,0.4472135954999579,0.33,2.32379000772445,0.1673320053068151,4.58257569495584,75.0,0.9901200000000001,0.6403124237432849,white
450,2.6457513110645907,0.6,0.21,1.51657508881031,0.29325756597230357,4.47213595499958,65.0,0.9955799999999999,0.7348469228349535,red
451,2.6832815729997477,0.469041575982343,0.49,1.0,0.21213203435596426,5.830951894845301,140.0,0.99,0.5830951894845301,white
452,2.756809750418044,0.4472135954999579,0.36,1.378404875209022,0.2073644135332772,4.898979485566356,111.0,0.9923700000000001,0.7348469228349535,white
453,3.1064449134018135,0.6633249580710799,0.6000000000000001,1.449137674618944,0.2428991560298224,2.23606797749979,15.0,0.998,0.8185352771872451,red
454,2.6832815729997477,0.5099019513592785,0.3,1.449137674618944,0.1816590212458495,7.0710678118654755,158.0,0.9909,0.6557438524302001,white
455,2.5495097567963922,0.824621125123532,0.03999999999999998,2.3664319132398464,0.2810693864511039,4.795831523312719,47.0,0.99572,0.7071067811865476,red
456,2.6832815729997477,0.41231056256176607,0.28,3.9749213828703582,0.22360679774997896,5.744562646538029,154.0,0.99971,0.6557438524302001,white
457,2.4083189157584592,0.5830951894845301,0.21,2.569046515733026,0.2,7.0710678118654755,167.0,0.9941,0.7874007874011811,white
458,2.588435821108957,0.5830951894845301,0.3,2.9154759474226504,0.2428991560298224,4.898979485566356,152.0,0.99615,0.8,white
459,2.4698178070456938,0.469041575982343,0.31,1.1832159566199232,0.19748417658131498,6.324555320336759,129.0,0.99193,0.7681145747868608,white
460,2.6645825188948455,0.5,0.31,1.51657508881031,0.22360679774997896,5.656854249492381,156.0,0.9914,0.714142842854285,white
461,2.3664319132398464,0.5431390245600107,0.2,1.4832396974191326,0.22135943621178655,4.242640687119285,134.0,0.9937799999999999,0.8246211251235321,white
462,2.449489742783178,0.5099019513592785,0.29,1.760681686165901,0.20248456731316586,6.082762530298219,144.0,0.98944,0.6244997998398398,white
463,2.701851217221259,0.5291502622129182,0.35,1.2649110640673518,0.23237900077244503,5.5677643628300215,148.0,0.9917799999999999,0.6855654600401044,white
464,2.4698178070456938,0.5477225575051661,0.32,1.4832396974191326,0.20493901531919198,6.4031242374328485,142.0,0.9895200000000001,0.6633249580710799,white
465,2.6457513110645907,0.41231056256176607,0.42,1.0,0.27386127875258304,4.358898943540674,71.0,0.99103,0.7874007874011811,white
466,2.5495097567963922,0.37416573867739417,0.32,1.6431676725154984,0.19235384061671346,4.242640687119285,89.0,0.9924,0.8602325267042626,white
467,2.6457513110645907,0.4472135954999579,0.6000000000000001,0.8944271909999159,0.20976176963403032,4.358898943540674,163.0,0.9931,0.7280109889280518,white
468,2.7202941017470885,0.6855654600401044,0.46,1.4832396974191326,0.33241540277189324,2.6457513110645907,20.0,0.9964700000000001,0.7937253933193772,red
469,2.792848008753788,0.469041575982343,0.26,3.0,0.216794833886788,6.164414002968976,132.0,0.997,0.7280109889280518,white
470,2.4899799195977463,0.7416198487095663,0.45,3.4641016151377544,0.22135943621178655,5.196152422706632,186.0,0.9974,0.7071067811865476,white
471,2.8106938645110393,0.34641016151377546,0.49,2.280350850198276,0.22135943621178655,5.744562646538029,152.0,0.9952,0.6855654600401044,white
472,2.6076809620810595,0.47958315233127197,0.39,3.9749213828703582,0.23021728866442676,8.426149773176359,194.0,0.9988,0.8,white
473,2.6832815729997477,0.4,0.35,1.0954451150103321,0.17606816861659008,5.196152422706632,84.0,0.9928,0.5830951894845301,white
474,2.5298221281347035,0.5099019513592785,0.21,2.6645825188948455,0.2,5.916079783099616,162.0,0.9956,0.7615773105863908,white
475,2.932575659723036,0.4242640687119285,0.36,1.3416407864998738,0.2,4.898979485566356,187.0,0.9956,0.7416198487095663,white
476,2.7202941017470885,0.39370039370059057,0.34,1.51657508881031,0.21213203435596426,8.573214099741124,214.0,0.9934,0.7810249675906654,white
477,2.6457513110645907,0.47958315233127197,0.36,3.605551275463989,0.22583179581272428,8.48528137423857,177.0,0.9972,0.7,white
478,2.5099800796022267,0.34641016151377546,0.36,1.449137674618944,0.20976176963403032,6.855654600401044,146.0,0.9914,0.8602325267042626,white
479,2.6457513110645907,0.4898979485566356,0.25,1.3038404810405297,0.20493901531919198,6.928203230275509,189.0,0.992,0.648074069840786,white
480,2.5495097567963922,0.6403124237432849,0.6000000000000001,3.4351128074635335,0.25495097567963926,8.06225774829855,225.0,0.9978,0.714142842854285,white
481,2.4698178070456938,0.6557438524302001,0.35,3.0166206257996713,0.2428991560298224,8.860022573334675,249.0,0.9971,0.7071067811865476,white
482,2.6645825188948455,0.458257569495584,0.35,1.5811388300841898,0.2,6.4031242374328485,186.0,0.9912799999999999,0.7483314773547883,white
483,2.5099800796022267,0.5744562646538028,0.2,2.4083189157584592,0.2,4.898979485566356,144.0,0.99425,0.7937253933193772,white
484,2.5495097567963922,0.5291502622129182,0.25,2.1908902300206643,0.170293863659264,7.3484692283495345,128.0,0.99074,0.6633249580710799,white
485,2.8809720581775866,0.7745966692414834,0.13,1.61245154965971,0.29154759474226505,2.449489742783178,24.0,0.9984,0.7681145747868608,red
486,2.5099800796022267,0.5744562646538028,0.42,3.9749213828703582,0.19235384061671346,7.54983443527075,170.0,0.99884,0.7549834435270749,white
487,2.9664793948382653,0.5196152422706632,0.39,1.4142135623730951,0.31622776601683794,4.47213595499958,27.0,0.99546,0.8306623862918074,red
488,2.588435821108957,0.5099019513592785,0.49,2.8809720581775866,0.216794833886788,7.3484692283495345,191.0,0.9954,0.6324555320336759,white
489,2.4899799195977463,0.5196152422706632,0.26,3.478505426185217,0.21447610589527216,6.557438524302,127.0,0.9951,0.6082762530298219,white
490,2.756809750418044,0.6782329983125268,0.11,1.61245154965971,0.2810693864511039,3.4641016151377544,49.0,0.9968,0.7549834435270749,red
491,2.6076809620810595,0.6082762530298219,0.28,1.378404875209022,0.15491933384829668,8.0,106.0,0.98993,0.7745966692414834,white
492,2.6267851073127395,0.6403124237432849,0.31,1.4142135623730951,0.2810693864511039,4.58257569495584,51.0,0.9966799999999999,0.7416198487095663,red
493,2.898275349237888,0.7483314773547883,0.08,1.449137674618944,0.324037034920393,4.0,44.0,0.9958,0.7211102550927979,red
494,2.701851217221259,0.4898979485566356,0.3,1.5811388300841898,0.20493901531919198,5.5677643628300215,104.0,0.9911,0.7483314773547883,white
495,2.588435821108957,0.5477225575051661,0.5,3.478505426185217,0.21213203435596426,6.164414002968976,127.0,0.9974,0.7280109889280518,white
496,2.588435821108957,0.5,0.13,1.0954451150103321,0.20248456731316586,8.860022573334675,174.0,0.992,0.648074069840786,white
497,2.6076809620810595,0.5,0.31,3.646916505762094,0.22360679774997896,8.306623862918075,202.0,0.9972,0.6928203230275509,white
498,2.9154759474226504,0.4,0.35,1.2649110640673518,0.19748417658131498,4.898979485566356,147.0,0.9935,0.6,white
499,2.23606797749979,0.5744562646538028,0.18,2.1447610589527217,0.17888543819998318,6.324555320336759,124.0,0.9911399999999999,0.6324555320336759,white
500,2.4698178070456938,0.5196152422706632,0.44,2.588435821108957,0.20248456731316586,7.810249675906654,230.0,0.99505,0.6324555320336759,white
501,2.7202941017470885,0.5477225575051661,0.32,1.3038404810405297,0.17320508075688773,4.795831523312719,128.0,0.9929,0.812403840463596,white
502,2.6267851073127395,0.4472135954999579,0.41,1.0488088481701516,0.2449489742783178,6.0,104.0,0.9931700000000001,0.6244997998398398,white
503,2.6457513110645907,0.4,0.36,1.61245154965971,0.170293863659264,5.291502622129181,98.0,0.99126,0.6082762530298219,white
504,2.5298221281347035,0.4,0.25,1.1832159566199232,0.23874672772626646,4.58257569495584,125.0,0.9909100000000001,0.6633249580710799,white
505,2.9664793948382653,0.7810249675906654,0.14,1.5491933384829668,0.2588435821108957,3.1622776601683795,42.0,0.9969,0.7681145747868608,red
506,2.7386127875258306,0.5291502622129182,0.33,2.7748873851023217,0.21908902300206645,6.48074069840786,180.0,0.9974,0.7681145747868608,white
507,2.449489742783178,0.41231056256176607,0.29,3.1144823004794873,0.20976176963403032,5.744562646538029,98.0,0.99536,0.6,white
508,2.932575659723036,0.648074069840786,0.39,1.3416407864998738,0.260768096208106,2.449489742783178,12.0,0.99516,0.8306623862918074,red
509,2.7386127875258306,0.4472135954999579,0.49,1.140175425099138,0.17606816861659008,2.8284271247461903,97.0,0.9918,0.7874007874011811,white
510,2.4899799195977463,0.458257569495584,0.29,1.2649110640673518,0.19748417658131498,4.898979485566356,92.0,0.9911399999999999,0.7071067811865476,white
511,2.8284271247461903,0.7745966692414834,0.22,1.449137674618944,0.282842712474619,5.0,105.0,0.99613,0.7,red
512,2.8460498941515415,0.43588989435406733,0.4,0.9486832980505138,0.19235384061671346,8.54400374531753,180.0,0.9926,0.5830951894845301,white
513,2.6832815729997477,0.7280109889280518,0.13,1.4142135623730951,0.2408318915758459,4.242640687119285,22.0,0.9957299999999999,0.8246211251235321,red
514,2.4698178070456938,0.5291502622129182,0.22,1.3416407864998738,0.18439088914585774,5.656854249492381,116.0,0.9898,0.6633249580710799,white
515,2.5099800796022267,0.4898979485566356,0.29,1.2649110640673518,0.2280350850198276,6.928203230275509,185.0,0.9934,0.7071067811865476,white
516,2.449489742783178,0.5196152422706632,0.32,1.8973665961010275,0.18708286933869708,6.0,133.0,0.99215,0.6782329983125268,white
517,2.7386127875258306,0.5916079783099616,0.48,3.521363372331802,0.23664319132398462,7.810249675906654,176.5,0.99803,0.7211102550927979,white
518,2.8284271247461903,0.824621125123532,0.21,1.378404875209022,0.28809720581775866,3.7416573867739413,41.0,0.9953200000000001,0.6855654600401044,red
519,2.4899799195977463,0.6164414002968976,0.42,1.5811388300841898,0.19493588689617927,5.830951894845301,117.0,0.9913200000000001,0.7681145747868608,white
520,2.6832815729997477,0.8185352771872451,0.03999999999999998,1.4832396974191326,0.260768096208106,3.1622776601683795,24.0,0.9956,0.848528137423857,red
521,3.1064449134018135,0.5916079783099616,0.48,1.760681686165901,0.3,2.23606797749979,21.0,0.9986,0.7280109889280518,red
522,2.8635642126552705,0.5830951894845301,0.29,2.280350850198276,0.27568097504180444,4.358898943540674,92.0,0.9913799999999999,0.6244997998398398,white
523,2.569046515733026,0.6324555320336759,0.3,2.3021728866442674,0.19493588689617927,4.47213595499958,125.0,0.9920399999999999,0.8544003745317531,white
524,2.5495097567963922,0.7615773105863908,0.03999999999999998,1.4832396974191326,0.30983866769659335,1.7320508075688772,13.0,0.9955700000000001,0.7874007874011811,red
525,2.6832815729997477,0.6928203230275509,0.07,2.345207879911715,0.29832867780352595,3.1622776601683795,18.0,0.99684,0.8246211251235321,red
526,2.569046515733026,0.458257569495584,0.29,1.3416407864998738,0.161245154965971,5.916079783099616,128.0,0.9918299999999999,0.6928203230275509,white
527,2.569046515733026,0.5099019513592785,0.27,3.4351128074635335,0.21908902300206645,5.291502622129181,112.0,0.9960600000000001,0.7,white
528,2.569046515733026,0.5,0.35,3.7416573867739413,0.26267851073127396,6.48074069840786,163.0,0.9990000000000001,0.6855654600401044,white
529,2.6645825188948455,0.6855654600401044,0.29,3.847076812334269,0.15491933384829668,4.69041575982343,142.0,0.99518,0.6928203230275509,white
530,2.6076809620810595,0.5,0.3,3.4351128074635335,0.2073644135332772,7.280109889280518,133.0,0.99524,0.7615773105863908,white
531,2.701851217221259,0.824621125123532,0.09,3.3763886032268267,0.20976176963403032,6.708203932499369,204.0,0.99713,0.6782329983125268,white
532,2.792848008753788,0.7745966692414834,0.14,1.5491933384829668,0.29325756597230357,1.7320508075688772,15.0,0.9975,0.7745966692414834,red
533,2.8106938645110393,0.5830951894845301,0.36,1.378404875209022,0.25495097567963926,2.23606797749979,10.0,0.99419,0.7348469228349535,red
534,3.0983866769659336,0.6164414002968976,0.31,1.5811388300841898,0.30983866769659335,4.0,49.0,0.9982,0.8366600265340756,red
535,2.8460498941515415,0.7483314773547883,0.28,1.3038404810405297,0.33241540277189324,4.0,56.0,0.9968,0.916515138991168,red
536,2.8460498941515415,0.5196152422706632,0.41,1.2041594578792296,0.1816590212458495,3.3166247903554,63.0,0.9908,0.7483314773547883,white
537,2.4899799195977463,0.5385164807134504,0.26,3.6193922141707713,0.21447610589527216,7.416198487095663,204.0,0.99745,0.6403124237432849,white
538,2.7748873851023217,0.5291502622129182,0.6000000000000001,3.331666249791536,0.19748417658131498,7.615773105863909,179.0,0.9979,0.6633249580710799,white
539,2.7748873851023217,0.7745966692414834,0.06,1.4142135623730951,0.2810693864511039,4.358898943540674,41.0,0.99697,0.7874007874011811,red
540,3.1064449134018135,0.6855654600401044,0.43,1.449137674618944,0.33241540277189324,5.196152422706632,66.0,0.9982,0.8717797887081347,red
541,2.6457513110645907,0.648074069840786,0.35,1.2649110640673518,0.2966479394838265,4.0,39.0,0.9961,0.7416198487095663,red
542,2.6645825188948455,0.6557438524302001,0.42,2.345207879911715,0.2645751311064591,5.385164807134504,129.0,0.9973,0.848528137423857,red
543,2.5099800796022267,0.469041575982343,0.28,1.5491933384829668,0.20493901531919198,6.164414002968976,102.0,0.98998,0.6082762530298219,white
544,2.8635642126552705,0.47958315233127197,0.42,1.378404875209022,0.26267851073127396,3.0,17.0,0.9937600000000001,0.7348469228349535,red
545,2.6267851073127395,0.5385164807134504,0.16,2.6076809620810595,0.18439088914585774,8.06225774829855,212.0,0.9955,0.6244997998398398,white
546,2.6076809620810595,0.5477225575051661,0.29,2.4899799195977463,0.15811388300841897,5.385164807134504,95.0,0.9907100000000001,0.565685424949238,white
547,2.8809720581775866,0.5477225575051661,0.36,3.1622776601683795,0.20493901531919198,5.744562646538029,169.0,0.9982,0.714142842854285,white
548,2.258317958127243,0.5,0.36,1.140175425099138,0.18708286933869708,6.324555320336759,78.0,0.9891,0.8,white
549,2.3664319132398464,0.7778174593052023,0.05,1.5491933384829668,0.2701851217221259,4.358898943540674,25.0,0.9925799999999999,0.7416198487095663,red
550,2.9832867780352594,0.34641016151377546,0.45,1.3416407864998738,0.27386127875258304,3.1622776601683795,21.0,0.9955200000000001,0.8717797887081347,red
551,2.5099800796022267,0.5385164807134504,0.14,2.6551836094703507,0.21213203435596426,7.0710678118654755,177.0,0.99564,0.648074069840786,white
552,2.6267851073127395,0.7348469228349535,0.04,1.7320508075688772,0.27748873851023215,2.6457513110645907,27.0,0.9987,0.916515138991168,red
554,2.6267851073127395,0.6324555320336759,0.22,2.4392621835300936,0.28460498941515416,8.717797887081348,271.5,0.99705,0.7549834435270749,white
555,2.792848008753788,0.458257569495584,0.39,1.3416407864998738,0.18439088914585774,7.874007874011811,180.0,0.991,0.8660254037844386,white
556,2.7386127875258306,0.469041575982343,0.33,2.588435821108957,0.18973665961010278,6.708203932499369,138.0,0.9939,0.8246211251235321,white
557,2.7748873851023217,0.824621125123532,0.15,1.449137674618944,0.31937438845342625,3.3166247903554,32.0,0.9960399999999999,0.6928203230275509,red
558,2.6076809620810595,0.5196152422706632,0.42,2.701851217221259,0.23237900077244503,7.615773105863909,200.0,0.99556,0.7,white
559,2.3664319132398464,0.7071067811865476,0.09,1.51657508881031,0.22135943621178655,4.123105625617661,99.0,0.9937,0.7937253933193772,red
560,2.6832815729997477,0.5385164807134504,0.4,3.687817782917155,0.21213203435596426,8.12403840463596,231.0,0.9977,0.7681145747868608,white
561,2.8635642126552705,0.4472135954999579,0.43,1.5811388300841898,0.27568097504180444,5.5677643628300215,51.0,0.99672,0.9,red
562,2.6267851073127395,0.5,0.35,1.140175425099138,0.19748417658131498,5.385164807134504,191.0,0.9908,0.7211102550927979,white
563,2.8460498941515415,0.6782329983125268,0.31,1.3038404810405297,0.2280350850198276,7.0710678118654755,183.0,0.9923,0.648074069840786,white
564,2.8284271247461903,0.6633249580710799,0.49,3.0166206257996713,0.17606816861659008,6.782329983125268,151.0,0.9926,0.5196152422706632,white
565,2.7748873851023217,0.7937253933193772,0.08,1.378404875209022,0.27568097504180444,3.872983346207417,27.0,0.9967,0.7348469228349535,red
566,2.4899799195977463,0.7615773105863908,0.03999999999999998,1.2649110640673518,0.25495097567963926,2.8284271247461903,18.0,0.9966,0.916515138991168,red
567,2.588435821108957,0.7483314773547883,0.09,1.70293863659264,0.2810693864511039,2.6457513110645907,22.0,0.99669,0.7810249675906654,red
568,2.6076809620810595,0.5291502622129182,0.6,1.0488088481701516,0.33241540277189324,6.48074069840786,127.0,0.9934,0.6633249580710799,white
569,3.1064449134018135,0.37416573867739417,0.59,1.224744871391589,0.22135943621178655,4.795831523312719,142.0,0.9958,0.7874007874011811,white
570,2.6076809620810595,0.5099019513592785,0.22,2.1908902300206643,0.20248456731316586,8.860022573334675,198.0,0.9943700000000001,0.8185352771872451,white
571,2.6832815729997477,0.6244997998398398,0.6000000000000001,3.3166247903554,0.216794833886788,8.12403840463596,178.0,0.9976,0.7071067811865476,white
572,2.449489742783178,0.5385164807134504,0.41,3.286335345030997,0.21908902300206645,7.416198487095663,149.0,0.9937,0.7681145747868608,white
573,2.6645825188948455,0.47958315233127197,0.23,1.8708286933869707,0.19493588689617927,4.795831523312719,112.0,0.9915700000000001,0.6082762530298219,white
574,2.6267851073127395,0.5291502622129182,0.28,3.492849839314596,0.20493901531919198,7.211102550927978,139.0,0.9952200000000001,0.7483314773547883,white
575,3.1064449134018135,0.5385164807134504,0.42,1.2649110640673518,0.28982753492378877,4.358898943540674,27.0,0.99545,0.8544003745317531,red
576,2.9832867780352594,0.5830951894845301,0.34,1.2649110640673518,0.23664319132398462,3.605551275463989,176.0,0.9946,0.6855654600401044,white
577,2.6832815729997477,0.7968688725254613,0.07,1.61245154965971,0.27748873851023215,4.0,86.0,0.9974799999999999,0.7348469228349535,red
578,2.3664319132398464,0.43588989435406733,0.26,1.1832159566199232,0.17320508075688773,3.4641016151377544,76.0,0.9905,0.6082762530298219,white
579,2.5298221281347035,0.6324555320336759,0.19,1.7888543819998317,0.1816590212458495,5.291502622129181,124.0,0.9904,0.7348469228349535,white
580,3.1064449134018135,0.5196152422706632,0.49,1.0488088481701516,0.19235384061671346,5.744562646538029,156.0,0.992,0.7348469228349535,white
581,2.3664319132398464,0.7842193570679061,0.03999999999999998,1.2649110640673518,0.29832867780352595,4.0,59.0,0.9943,0.7211102550927979,red
582,2.8460498941515415,0.4472135954999579,0.3,1.140175425099138,0.18973665961010278,2.6457513110645907,49.0,0.9924200000000001,0.8544003745317531,white
583,2.7748873851023217,0.5291502622129182,0.29,2.6267851073127395,0.20248456731316586,5.385164807134504,163.0,0.9952,0.7745966692414834,white
584,3.03315017762062,0.6557438524302001,0.52,1.51657508881031,0.28809720581775866,3.7416573867739413,23.0,0.9976,0.7810249675906654,red
585,2.4289915602982237,0.8093207028119322,0.03999999999999998,2.3664319132398464,0.1816590212458495,2.8284271247461903,31.0,0.9936,0.714142842854285,white
586,2.6267851073127395,0.47958315233127197,0.34,2.0,0.216794833886788,4.898979485566356,128.0,0.9944,0.7211102550927979,white
587,3.1064449134018135,0.824621125123532,0.45,2.932575659723036,0.2280350850198276,5.830951894845301,187.0,0.9994,0.7681145747868608,white
588,2.3664319132398464,0.4183300132670378,0.29,0.8944271909999159,0.2073644135332772,4.47213595499958,67.0,0.9911200000000001,0.6928203230275509,white
589,2.701851217221259,0.4898979485566356,0.43,1.4142135623730951,0.14491376746189438,4.47213595499958,69.0,0.99,0.7483314773547883,white
590,2.792848008753788,0.5567764362830022,0.4,1.2649110640673518,0.16431676725154984,4.47213595499958,87.0,0.9911,0.6928203230275509,white
591,2.8284271247461903,0.5196152422706632,0.33,1.0954451150103321,0.22360679774997896,6.4031242374328485,103.0,0.9900200000000001,0.6708203932499369,white
592,2.8106938645110393,0.7549834435270749,0.31,1.4142135623730951,0.2810693864511039,3.1622776601683795,79.0,0.99677,0.8306623862918074,red
593,2.6457513110645907,0.5916079783099616,0.24,1.378404875209022,0.2,4.58257569495584,144.0,0.9923,0.6164414002968976,white
594,2.3664319132398464,0.34641016151377546,0.33,1.70293863659264,0.20976176963403032,4.58257569495584,73.0,0.9889600000000001,0.565685424949238,white
595,2.7748873851023217,0.824621125123532,0.27,1.9493588689617927,0.33166247903553997,5.830951894845301,89.0,0.99664,0.6708203932499369,red
596,2.7748873851023217,0.824621125123532,0.2,1.4142135623730951,0.216794833886788,3.872983346207417,60.0,0.9955,0.6633249580710799,red
597,2.569046515733026,0.5196152422706632,0.25,1.0954451150103321,0.1816590212458495,6.0,111.0,0.98918,0.6082762530298219,white
598,2.5099800796022267,0.4472135954999579,0.18,3.255764119219941,0.21213203435596426,7.54983443527075,159.0,0.99666,0.7348469228349535,white
599,2.7386127875258306,0.4242640687119285,0.31,2.5495097567963922,0.170293863659264,7.280109889280518,160.0,0.9927600000000001,0.6164414002968976,white
600,2.4899799195977463,0.5916079783099616,0.25,3.9749213828703582,0.22583179581272428,5.291502622129181,182.0,0.99946,0.7874007874011811,white
601,2.8809720581775866,0.7810249675906654,0.3,1.449137674618944,0.28982753492378877,3.3166247903554,50.0,0.9972,0.7810249675906654,red
602,2.4899799195977463,0.469041575982343,0.49,2.449489742783178,0.170293863659264,5.5677643628300215,128.0,0.9928,0.6,white
603,2.6076809620810595,0.5099019513592785,0.34,3.7282703764614498,0.18439088914585774,6.244997998398398,134.0,0.9949,0.7280109889280518,white
604,2.6457513110645907,0.5744562646538028,0.6000000000000001,3.146426544510455,0.20493901531919198,4.58257569495584,251.0,0.99435,0.7416198487095663,white
605,2.449489742783178,0.6,0.32,1.0488088481701516,0.23021728866442676,5.0990195135927845,173.0,0.9941399999999999,0.7348469228349535,white
606,2.4083189157584592,0.565685424949238,0.31,1.6431676725154984,0.22135943621178655,5.0,153.0,0.99067,0.8544003745317531,white
607,3.0659419433511785,0.7071067811865476,0.34,1.8973665961010275,0.2863564212655271,2.23606797749979,14.0,0.9987,0.7211102550927979,red
608,2.756809750418044,0.6928203230275509,0.33,2.6457513110645907,0.15491933384829668,3.7416573867739413,130.0,0.9918,0.6708203932499369,white
609,2.4698178070456938,0.7745966692414834,0.08,1.3416407864998738,0.2664582518894845,3.7416573867739413,45.0,0.99336,0.7348469228349535,red
610,2.569046515733026,0.5099019513592785,0.27,1.224744871391589,0.2,4.358898943540674,114.0,0.99295,0.7874007874011811,white
611,2.9154759474226504,0.5291502622129182,0.56,1.3416407864998738,0.30331501776206204,5.916079783099616,103.0,0.9969,0.8660254037844386,red
612,2.4289915602982237,0.4242640687119285,0.28,1.0,0.19235384061671346,4.898979485566356,88.0,0.9909399999999999,0.7416198487095663,white
613,2.5298221281347035,0.458257569495584,0.21,2.258317958127243,0.31144823004794875,4.58257569495584,105.0,0.9939,0.6782329983125268,white
614,2.6457513110645907,0.5196152422706632,0.36,3.9749213828703582,0.21213203435596426,6.708203932499369,170.0,1.001,0.6708203932499369,white
615,2.588435821108957,0.5291502622129182,0.28,1.5491933384829668,0.10954451150103323,6.0,100.0,0.99064,0.6244997998398398,white
616,2.6267851073127395,0.5196152422706632,0.49,3.9749213828703582,0.23874672772626646,7.681145747868608,235.0,1.0024,0.6855654600401044,white
617,2.5298221281347035,0.5567764362830022,0.31,3.591656999213594,0.21213203435596426,7.416198487095663,161.0,0.99546,0.7681145747868608,white
618,2.3664319132398464,0.43588989435406733,0.27,0.9486832980505138,0.2,7.211102550927978,103.0,0.99026,0.6244997998398398,white
619,2.5495097567963922,0.6,0.38,3.1937438845342623,0.1673320053068151,4.47213595499958,82.0,0.99274,0.6557438524302001,white
620,2.7202941017470885,0.5291502622129182,0.36,1.0488088481701516,0.1673320053068151,6.48074069840786,105.0,0.9893,0.6244997998398398,white
621,2.8635642126552705,0.824621125123532,0.03999999999999998,1.3038404810405297,0.28460498941515416,1.7320508075688772,12.0,0.9964,0.7,red
622,3.1064449134018135,0.7,0.6000000000000001,1.7320508075688772,0.30495901363953815,2.449489742783178,15.0,0.9986,0.916515138991168,red
623,2.569046515733026,0.565685424949238,0.27,3.3015148038438356,0.20248456731316586,6.082762530298219,146.0,0.9963,0.6855654600401044,white
624,2.8460498941515415,0.5099019513592785,0.27,2.073644135332772,0.17320508075688773,6.557438524302,123.0,0.9921200000000001,0.5744562646538028,white
625,2.4698178070456938,0.469041575982343,0.5,2.569046515733026,0.21213203435596426,5.477225575051661,122.0,0.99415,0.7,white
626,2.449489742783178,0.5196152422706632,0.19,1.3038404810405297,0.1414213562373095,4.898979485566356,110.0,0.9898,0.6855654600401044,white
627,2.6267851073127395,0.6082762530298219,0.28,3.714835124201342,0.17606816861659008,5.830951894845301,137.0,0.9948,0.6082762530298219,white
